Squal: Max: Min: Sum: Shutter: LaserPower:
022 040 001 005 12810 143
023 040 001 006 12810 143
023 049 001 006 12810 143
023 050 001 006 12810 143
022 057 001 006 12810 143
022 048 001 006 12810 143
022 049 001 006 12810 143
021 042 001 006 12810 143
021 042 001 005 12810 143
022 042 001 005 12810 143
021 051 001 005 12810 143
021 051 001 005 12810 143
022 063 001 006 12810 143
022 060 001 006 12810 143
022 061 001 006 12810 143
021 049 001 006 12810 143
022 049 001 005 12810 143
022 043 001 005 12810 143
022 044 001 005 12810 143
023 047 001 005 12810 143
024 057 001 005 12810 143
022 054 001 006 12810 143
022 046 001 006 12810 143
022 044 001 005 12810 143
021 044 001 005 12810 143
023 053 001 005 12810 143
023 061 001 006 12810 143
022 058 001 006 12810 143
022 047 001 006 12810 143
022 045 001 005 12810 143
022 039 001 005 12810 143
021 038 001 005 12810 143
022 037 001 005 12810 143
021 043 001 005 12810 143
020 044 001 006 12810 143
021 054 001 006 12810 143
019 045 001 005 12810 143
020 039 001 005 12810 143
021 047 001 005 12810 143
021 046 001 006 12810 143
020 055 001 006 12810 143
020 056 001 006 12810 143
020 048 001 006 12810 143
020 039 001 005 12810 143
020 039 001 005 12810 143
019 037 001 005 12810 143
019 038 001 005 12810 143
020 044 001 005 12810 143
021 053 001 005 12810 143
021 055 001 005 12810 143
021 058 001 006 12810 143
020 055 001 005 12810 143
021 061 001 006 12810 143
020 061 001 006 12810 143
019 051 001 006 12810 143
019 051 001 005 12810 143
019 043 001 005 12810 143
020 043 001 005 12810 143
020 043 001 005 12810 143
020 051 001 005 12810 143
018 051 001 005 12810 143
017 063 001 005 12810 143
016 056 001 006 12810 143
015 053 001 005 12810 143
016 043 001 005 12810 143
016 042 001 005 12810 143
017 051 001 005 12810 143
017 059 001 005 12810 143
017 057 001 005 12810 143
017 046 001 006 12810 143
017 046 001 005 12810 143
017 039 001 005 12810 143
017 037 000 005 12810 143
016 036 001 005 12810 143
016 043 001 005 12810 143
017 042 001 005 12810 143
016 051 001 005 12810 143
017 052 001 005 12810 143
016 038 001 005 12810 143
015 038 001 005 12810 143
015 037 001 005 12810 143
015 037 001 005 12810 143
016 045 001 005 12810 143
016 055 001 005 12810 143
015 055 001 005 12810 143
